MPID,min emittance
1027328.0,0.9
559278.0,0.1
1029256.0,0.9
1027293.0,0.9
556978.0,0.2
11118.0,1.4
561637.0,0.7
632667.0,0.9
1027115.0,0.9
12496.0,1.0
1029179.0,0.9
1029062.0,0.9
560569.0,1.3
1027472.0,0.9
771484.0,1.2
1030161.0,0.9
1030160.0,0.9
1030319.0,0.7
1027473.0,0.9
12491.0,0.7
1029069.0,0.9
773288.0,0.1
16253.0,0.3
1026911.0,0.9
1030108.0,0.9
1030106.0,0.9
29157.0,0.9
1027391.0,0.9
1027274.0,0.9
13682.0,0.6
1030742.0,0.9
15895.0,0.2
7049.0,1.6
1027687.0,0.9
38017.0,0.8
23431.0,0.3
1026910.0,0.9
776864.0,0.8
1027292.0,0.9
1027129.0,0.9
1028855.0,0.9
1026916.0,0.9
753826.0,0.1
1030524.0,0.9
37906.0,0.1
761831.0,0.4
10155.0,1.0
573763.0,0.3
12488.0,1.3
1027159.0,0.8
1028586.0,0.9
5874.0,0.2
31468.0,0.4
767644.0,0.9
16252.0,0.4
1028478.0,0.9
1027091.0,0.9
1028487.0,0.8
558831.0,1.3
1027409.0,0.9
1027376.0,0.9
1027440.0,0.9
849359.0,inf
31521.0,inf
1027140.0,0.9
12490.0,0.5
20817.0,0.9
772057.0,0.3
1026927.0,0.9
1027714.0,0.9
770001.0,0.4
774019.0,0.5
2030.0,0.3
773292.0,0.4
1027580.0,0.9
8200.0,0.9
1027147.0,0.9
1027150.0,0.9
14796.0,0.8
28383.0,0.2
29236.0,0.8
776184.0,0.9
1027051.0,0.9
19055.0,0.4
1027127.0,0.9
759877.0,inf
9075.0,0.8
23007.0,1.4
1027492.0,0.9
12487.0,1.3
568602.0,0.3
1011709.0,inf
1026974.0,0.7
555477.0,0.2
1027112.0,0.9
510569.0,1.6
542096.0,0.8
9268.0,0.5
1029037.0,0.8
1030520.0,0.8
574620.0,1.4
1027781.0,0.8
1028857.0,0.7
1027551.0,0.9
1028922.0,0.7
12495.0,1.3
13676.0,0.1
561511.0,1.1
1027267.0,0.9
763045.0,0.1
557232.0,1.4
505713.0,1.5
1027894.0,0.9
1027524.0,0.9
1027096.0,0.7
1028452.0,0.9
1027404.0,0.7
1027549.0,0.8
1026980.0,0.8
27577.0,0.5
28760.0,0.2
764320.0,0.2
10337.0,0.8
28900.0,0.9
540703.0,0.2
1027474.0,0.7
1030536.0,0.9
715553.0,inf
766809.0,0.1
1028598.0,0.9
1028930.0,0.9
1029026.0,0.9
1028488.0,0.9
1029255.0,0.9
2633.0,0.2
773365.0,0.4
20256.0,0.1
27608.0,0.2
1028663.0,0.9
545488.0,0.1
554769.0,0.8
27303.0,0.3
764467.0,0.5
764668.0,0.1
9396.0,1.6
15649.0,1.0
773296.0,1.1
776137.0,inf
567644.0,0.3
1027139.0,0.7
927.0,0.9
563025.0,0.2
1027671.0,0.9
753257.0,1.1
1029031.0,0.9
763358.0,0.1
23017.0,0.2
753798.0,0.2
754628.0,0.1
1029077.0,0.9
568008.0,1.3
767102.0,1.2
10796.0,0.2
8543.0,0.1
1027483.0,0.7
16363.0,0.8
767044.0,0.8
1028764.0,0.9
1028772.0,0.9
409.0,0.6
756638.0,0.8
765308.0,0.4
19094.0,0.5
1028998.0,0.9
765031.0,0.2
1027672.0,0.9
769930.0,0.3
768229.0,0.7
28899.0,0.9
1029043.0,0.9
756342.0,0.2
541656.0,0.5
771855.0,0.3
1027802.0,0.9
773602.0,1.2
9063.0,0.4
771844.0,0.4
1028642.0,0.9
1028467.0,0.9
569287.0,0.5
763052.0,0.1
753605.0,0.2
766142.0,0.2
756654.0,0.1
1028952.0,0.9
29190.0,0.4
12266.0,0.2
4627.0,0.5
1028947.0,0.9
1027729.0,0.9
1028541.0,0.9
764063.0,inf
559612.0,0.1
12978.0,0.1
12265.0,0.2
1030465.0,0.9
1028420.0,0.9
764822.0,0.9
568971.0,0.1
1028769.0,0.8
760402.0,0.8
19173.0,inf
1027141.0,0.7
31361.0,0.4
764027.0,1.3
9272.0,0.6
27747.0,0.3
21489.0,0.3
1028514.0,0.9
35909.0,0.5
559025.0,0.5
610517.0,1.4
1028414.0,0.9
782682.0,0.1
19326.0,1.0
1028823.0,0.9
778681.0,0.8
14797.0,0.8
1027145.0,0.7
542812.0,1.4
769937.0,1.1
765876.0,1.1
753541.0,1.2
1028978.0,0.9
730.0,1.0
9069.0,0.1
715482.0,inf
758054.0,0.7
774138.0,0.9
853165.0,0.1
769869.0,0.3
12342.0,1.4
22450.0,0.2
573316.0,0.8
21511.0,0.1
22756.0,0.3
29537.0,0.4
16060.0,0.8
28952.0,0.5
971673.0,1.4
9270.0,0.4
8666.0,0.2
771840.0,0.4
776985.0,0.8
1028646.0,0.9
21283.0,0.3
777913.0,1.6
865492.0,inf
634430.0,inf
25483.0,0.8
772290.0,0.4
21521.0,inf
19395.0,inf
31942.0,0.3
29244.0,0.9
20805.0,0.4
636921.0,1.3
641367.0,1.1
570962.0,0.5
632694.0,inf
769772.0,1.0
2604.0,0.3
27741.0,0.8
752768.0,0.9
865269.0,0.6
766784.0,0.8
765864.0,1.2
568191.0,1.5
782681.0,0.1
754172.0,1.2
28002.0,1.0
28875.0,0.9
763344.0,0.9
1027692.0,0.7
3527.0,0.4
14242.0,0.6
29245.0,0.9
559175.0,inf
541582.0,0.2
765936.0,1.2
754352.0,0.5
7470.0,0.3
14969.0,1.5
850481.0,0.1
29163.0,0.2
557993.0,0.9
8161.0,0.3
29234.0,0.8
12341.0,1.4
761341.0,0.7
985626.0,0.3
780002.0,1.2
1027645.0,0.9
23536.0,0.6
9481.0,0.5
560237.0,1.1
769118.0,0.9
771790.0,0.8
756182.0,0.2
1030119.0,0.9
29246.0,0.9
1028698.0,0.8
565648.0,0.1
1027647.0,0.9
636976.0,inf
561490.0,0.7
1027569.0,0.9
6983.0,0.3
23065.0,0.3
644431.0,inf
773564.0,0.9
767186.0,0.8
22887.0,0.4
28810.0,0.7
1027335.0,0.9
25579.0,0.7
1029246.0,0.9
28319.0,0.9
9248.0,1.0
676693.0,0.5
1030107.0,0.9
19372.0,inf
23556.0,0.2
771811.0,1.1
505373.0,1.0
776039.0,0.2
25622.0,inf
1027269.0,0.9
7911.0,0.3
714931.0,0.7
2310.0,0.7
754171.0,0.2
764687.0,0.3
27868.0,0.7
775001.0,0.7
1027273.0,0.9
771666.0,0.2
559847.0,0.1
763330.0,0.1
29644.0,0.1
30533.0,0.9
3247.0,0.9
7469.0,0.4
615173.0,inf
771797.0,0.5
781065.0,0.1
556004.0,0.8
9718.0,0.2
769687.0,0.6
23305.0,0.8
9665.0,0.2
579536.0,0.7
850479.0,1.1
30938.0,0.6
7219.0,0.5
12622.0,0.3
22855.0,0.3
6647.0,1.2
566008.0,1.0
10182.0,0.1
28223.0,1.3
13189.0,1.5
764829.0,0.1
5122.0,0.1
769777.0,1.1
556585.0,0.3
19380.0,1.1
28460.0,1.3
769813.0,0.2
12623.0,0.2
763343.0,1.4
635966.0,inf
1028433.0,0.9
22996.0,1.1
777479.0,1.0
766949.0,1.2
9986.0,0.2
714969.0,inf
8630.0,0.9
19455.0,1.1
770578.0,1.1
770149.0,1.1
774472.0,1.1
557122.0,0.9
771787.0,0.6
8603.0,0.3
10547.0,0.4
559933.0,1.5
160.0,0.6
771789.0,1.2
30106.0,0.8
5127.0,1.2
768032.0,0.8
19089.0,0.9
643264.0,0.8
765125.0,0.1
10523.0,0.7
1863.0,1.6
768039.0,1.2
504864.0,inf
1027525.0,0.7
561294.0,0.1
1287.0,0.3
3074.0,0.2
9794.0,0.4
777720.0,1.8
764943.0,0.2
573658.0,0.2
565669.0,1.1
402.0,0.3
9068.0,0.2
18788.0,1.2
565794.0,0.2
25595.0,inf
973217.0,0.2
505166.0,inf
19438.0,1.1
505168.0,inf
777321.0,1.0
780295.0,1.6
769949.0,0.6
540921.0,0.1
765230.0,0.9
771067.0,0.9
28626.0,1.0
767979.0,0.5
7386.0,0.8
7596.0,1.1
556111.0,0.3
760580.0,0.3
9062.0,0.2
774736.0,inf
763037.0,0.1
758720.0,0.3
25545.0,inf
23020.0,0.9
504997.0,0.8
31645.0,0.9
21445.0,1.5
9720.0,0.2
1028583.0,0.9
865203.0,inf
755959.0,0.2
1029281.0,0.9
7206.0,1.1
4453.0,0.2
565466.0,0.8
23041.0,1.1
9693.0,0.3
755573.0,0.2
754495.0,1.4
1028441.0,0.4
778746.0,0.5
9145.0,0.4
9664.0,0.9
977013.0,0.9
14241.0,0.6
761036.0,0.1
569707.0,0.9
691107.0,0.1
7858.0,0.8
774192.0,0.5
572822.0,1.3
9675.0,0.3
753425.0,1.4
771661.0,0.4
25262.0,inf
760396.0,0.3
555741.0,0.6
27385.0,0.6
779545.0,0.3
643004.0,0.9
505000.0,0.6
1030104.0,0.9
9692.0,0.2
777778.0,2.0
2340.0,0.3
1029252.0,0.9
780753.0,0.1
853167.0,1.0
769794.0,0.7
768030.0,0.7
566012.0,1.0
766156.0,0.8
557251.0,0.5
570697.0,0.9
23176.0,0.2
28368.0,0.7
29577.0,0.4
573710.0,1.5
850978.0,0.2
22971.0,0.9
18835.0,1.0
7277.0,0.6
765877.0,0.1
567836.0,1.1
764060.0,0.9
556565.0,0.3
753823.0,1.6
18876.0,0.7
19280.0,1.0
764686.0,0.8
756276.0,1.1
566811.0,1.0
753371.0,1.1
29362.0,0.3
770158.0,0.2
1019596.0,1.0
754358.0,0.2
18949.0,1.2
19335.0,1.0
565782.0,1.0
772246.0,0.8
31753.0,1.0
763634.0,0.8
781963.0,0.1
18906.0,1.2
610491.0,1.0
3349.0,0.9
772052.0,0.1
7387.0,0.8
977011.0,0.9
558059.0,1.3
28270.0,0.6
759198.0,0.3
23514.0,1.1
19435.0,1.1
770041.0,0.3
566412.0,0.1
769969.0,1.0
773312.0,0.4
6450.0,0.8
771655.0,0.4
761390.0,0.2
19247.0,0.3
765856.0,0.2
19087.0,0.1
19418.0,1.1
764721.0,1.1
764145.0,0.8
25140.0,0.4
33690.0,0.7
569442.0,0.4
766951.0,1.0
763095.0,0.1
18726.0,1.2
4165.0,1.1
6999.0,0.4
770600.0,1.1
23712.0,0.5
756473.0,0.5
756361.0,0.3
555138.0,0.2
23318.0,1.1
505727.0,1.2
772271.0,1.1
559760.0,1.5
27475.0,0.6
1028843.0,0.9
765437.0,0.8
770102.0,1.0
770544.0,0.1
556120.0,0.7
776670.0,1.5
30228.0,inf
767367.0,1.4
30032.0,0.8
29174.0,0.8
764286.0,0.7
19023.0,0.4
1819.0,0.3
7631.0,1.2
23324.0,1.0
565797.0,0.8
19362.0,0.6
18868.0,0.6
12365.0,1.5
1029284.0,0.9
559067.0,0.5
19215.0,0.2
554517.0,1.2
608348.0,0.7
15571.0,0.2
776513.0,inf
764360.0,0.6
769692.0,0.3
778409.0,1.2
769365.0,0.2
7148.0,0.1
675597.0,0.1
977012.0,1.0
571084.0,0.1
12263.0,1.1
998917.0,0.3
770569.0,1.2
771735.0,0.8
555018.0,1.2
782719.0,0.7
766906.0,0.8
18817.0,inf
29510.0,inf
763804.0,0.2
777219.0,1.0
760582.0,0.4
8484.0,0.6
676666.0,0.6
7388.0,0.8
28122.0,0.9
561691.0,0.7
557861.0,0.1
766803.0,0.9
29641.0,0.1
24943.0,0.1
5061.0,1.0
23005.0,inf
7028.0,0.9
6259.0,0.1
769941.0,0.2
694855.0,inf
19019.0,1.3
9634.0,0.3
19295.0,1.2
28688.0,0.2
765789.0,0.1
765410.0,0.2
770090.0,0.1
776939.0,0.7
11123.0,0.4
770242.0,0.6
765073.0,0.7
772395.0,0.8
18880.0,1.0
24948.0,0.1
778756.0,0.2
765891.0,0.2
674849.0,1.6
763183.0,0.9
430.0,1.0
27205.0,0.5
768223.0,0.9
770577.0,0.2
5813.0,0.9
19363.0,0.7
8253.0,0.8
28545.0,0.4
765536.0,0.2
25122.0,1.0
4236.0,0.1
762920.0,1.3
19132.0,0.6
18781.0,1.1
766911.0,0.9
504878.0,inf
643718.0,0.9
15567.0,0.2
766842.0,0.8
7094.0,0.3
37014.0,0.1
752580.0,0.4
777240.0,0.1
14433.0,0.3
764895.0,0.3
971678.0,0.2
773569.0,0.1
3288.0,0.5
7566.0,0.2
23126.0,0.1
567336.0,0.1
569051.0,0.7
19407.0,1.0
8190.0,0.6
569994.0,0.8
23562.0,0.5
680111.0,0.7
675450.0,0.6
555077.0,inf
19086.0,inf
573588.0,0.2
761108.0,0.1
567542.0,0.1
573608.0,0.1
19421.0,1.0
36864.0,0.7
769889.0,0.4
23018.0,0.8
27436.0,0.8
3519.0,0.2
566608.0,0.9
776493.0,0.7
574663.0,0.1
27167.0,1.2
5309.0,0.9
753911.0,0.1
777556.0,0.7
557328.0,0.2
19039.0,1.1
1030375.0,0.9
28156.0,0.6
8615.0,0.4
754745.0,0.2
9173.0,0.4
763357.0,0.8
23450.0,0.4
642822.0,inf
28020.0,0.2
571146.0,1.2
510065.0,0.7
1439.0,0.3
3419.0,0.8
29862.0,1.2
555286.0,0.9
645665.0,inf
3632.0,0.7
571465.0,1.2
753478.0,0.2
1028409.0,0.8
759825.0,0.4
776626.0,1.3
767013.0,0.1
14175.0,0.7
566504.0,inf
555047.0,inf
27462.0,0.9
769828.0,0.1
545404.0,1.7
770727.0,0.1
27180.0,0.2
19198.0,0.1
778025.0,0.4
768037.0,0.4
779190.0,0.8
565430.0,0.1
554278.0,1.6
29463.0,1.1
1771.0,1.1
754840.0,1.0
753958.0,0.1
755738.0,0.2
643009.0,0.9
23053.0,1.2
753976.0,0.1
23083.0,0.1
561068.0,0.8
561307.0,0.9
766149.0,1.0
764810.0,0.5
555194.0,0.2
554144.0,0.2
2739.0,inf
557.0,0.6
780539.0,1.0
556376.0,0.1
23045.0,0.3
613172.0,0.8
764229.0,1.1
21510.0,0.1
12016.0,0.3
756401.0,0.3
556927.0,0.1
753709.0,0.7
7853.0,0.7
558852.0,inf
754199.0,0.6
613235.0,0.1
963.0,0.4
8459.0,0.2
12630.0,0.4
7787.0,0.9
23715.0,1.2
25094.0,1.0
543045.0,0.9
864603.0,0.9
558227.0,0.3
754610.0,0.1
568422.0,1.4
18993.0,0.3
554155.0,0.7
554822.0,0.2
19068.0,0.3
753656.0,0.2
18960.0,0.3
767160.0,0.2
25113.0,1.1
19133.0,0.3
18784.0,0.3
561224.0,inf
754672.0,0.9
19121.0,0.3
5461.0,0.7
5784.0,0.3
4690.0,0.7
24916.0,0.3
557291.0,0.3
19323.0,0.3
770087.0,0.1
18812.0,0.2
561942.0,0.7
9595.0,0.9
775986.0,0.1
755895.0,1.3
18734.0,inf
23713.0,1.3
19169.0,0.3
765548.0,1.1
5679.0,0.3
556233.0,0.1
753360.0,0.5
776881.0,1.1
8377.0,0.9
754717.0,0.2
569152.0,inf
7784.0,1.2
761322.0,0.1
19162.0,0.2
775777.0,0.1
779211.0,0.2
642810.0,0.6
754736.0,0.7
20495.0,0.2
29966.0,1.1
557142.0,0.4
23714.0,1.4
774922.0,0.7
756018.0,0.1
764922.0,0.5
556108.0,1.3
642682.0,0.3
7621.0,0.6
777096.0,0.1
675871.0,0.5
23550.0,0.9
675106.0,0.5
12317.0,1.5
675893.0,0.4
555184.0,0.4
755759.0,0.5
762304.0,1.0
756235.0,0.6
776264.0,0.2
779592.0,0.1
7457.0,inf
18749.0,0.1
766786.0,inf
625385.0,0.7
768227.0,1.3
556850.0,0.5
18918.0,1.0
7456.0,1.1
975115.0,0.7
5575.0,1.1
753378.0,0.8
7812.0,0.3
615152.0,0.2
10662.0,0.3
19387.0,0.9
4875.0,1.1
754614.0,0.9
626778.0,0.2
553961.0,1.2
609151.0,0.3
7609.0,0.2
766154.0,0.8
7139.0,0.2
20815.0,1.3
554451.0,0.5
554412.0,0.9
753160.0,0.8
753539.0,0.2
28577.0,0.7
560791.0,1.1
776827.0,1.2
27927.0,1.5
3998.0,1.6
559118.0,0.9
28969.0,0.8
741.0,0.5
753486.0,0.2
644492.0,0.8
754741.0,0.7
777595.0,0.2
12885.0,0.8
775808.0,0.2
13133.0,0.8
625377.0,0.6
560882.0,0.8
776200.0,0.1
555109.0,1.1
22997.0,1.1
27987.0,1.1
27373.0,0.8
4624.0,0.5
23260.0,0.4
8926.0,1.1
556185.0,1.0
556639.0,0.5
768230.0,0.2
756457.0,1.1
2858.0,1.1
19330.0,1.0
12647.0,0.7
554328.0,0.6
7622.0,0.6
644419.0,0.1
614803.0,0.6
7644.0,0.1
560767.0,1.0
768176.0,1.4
3933.0,1.3
756156.0,0.2
546125.0,0.2
771977.0,0.1
850277.0,0.3
776803.0,0.1
545746.0,0.3
7709.0,0.2
754134.0,1.1
14152.0,0.9
25176.0,0.8
753610.0,1.1
30245.0,0.1
754128.0,0.1
8979.0,0.5
15349.0,0.2
8724.0,0.7
772156.0,0.2
4124.0,1.7
761842.0,0.5
561536.0,0.2
8248.0,0.7
553881.0,0.3
542724.0,inf
12944.0,0.2
776710.0,0.2
25006.0,0.3
558281.0,1.0
756098.0,1.1
18837.0,0.3
5558.0,1.0
19450.0,0.2
554072.0,0.2
703260.0,inf
5632.0,0.1
23711.0,0.2
642817.0,0.1
643062.0,0.2
3248.0,0.1
6660.0,0.3
3901.0,0.5
779517.0,0.8
8058.0,0.1
18875.0,1.3
24409.0,0.9
12929.0,0.1
558798.0,1.2
556605.0,0.6
776495.0,0.1
768863.0,0.2
850305.0,0.7
13530.0,0.3
4156.0,1.0
2589.0,0.3
8042.0,1.2
755357.0,0.2
556777.0,0.8
754109.0,0.3
555234.0,0.9
4709.0,0.9
776791.0,1.3
23291.0,1.1
753809.0,0.8
568284.0,0.5
772261.0,0.1
560620.0,0.2
3070.0,0.1
8759.0,1.0
1020588.0,0.8
777801.0,0.1
4533.0,0.4
18733.0,0.7
542116.0,0.2
19352.0,0.1
1125.0,0.4
4790.0,0.2
27888.0,1.1
561326.0,0.9
756666.0,0.2
768303.0,0.2
755781.0,0.3
5295.0,1.1
3203.0,1.1
29456.0,0.2
559554.0,0.6
976291.0,1.3
755089.0,0.8
504506.0,0.5
12931.0,1.1
27689.0,1.2
3439.0,1.3
9258.0,0.2
556588.0,0.2
352.0,1.1
558781.0,1.2
4718.0,0.8
3125.0,0.9
5377.0,1.1
3756.0,0.6
22889.0,0.2
12862.0,1.1
12932.0,1.1
4344.0,1.1
5503.0,0.7
7595.0,0.6
7703.0,1.1
14333.0,1.5
545479.0,0.8
754964.0,0.7
5985.0,1.1
776366.0,0.1
3444.0,1.1
33024.0,0.2
12933.0,1.1
19112.0,0.2
559289.0,1.1
557653.0,1.2
4035.0,0.9
554593.0,0.8
557914.0,0.9
556139.0,1.0
505130.0,0.2
9755.0,0.2
676778.0,0.6
755769.0,1.4
995198.0,1.2
24433.0,0.7
557233.0,inf
27478.0,1.0
28592.0,1.3
28264.0,0.5
554948.0,1.1
23034.0,0.2
23675.0,0.3
5489.0,0.9
19426.0,1.1
27456.0,0.3
568137.0,1.2
2511.0,1.4
611448.0,0.1
685097.0,1.0
3751.0,1.2
553932.0,0.2
4820.0,0.3
571232.0,0.2
567744.0,0.3
4661.0,1.1
1012551.0,0.3
755891.0,0.8
4200.0,0.3
3881.0,0.1
4662.0,1.3
8723.0,0.3
5707.0,1.1
504667.0,0.2
9844.0,0.2
15939.0,0.2
19163.0,1.0
555321.0,0.3
1019898.0,0.3
23704.0,0.3
756597.0,0.7
976713.0,0.8
555483.0,0.3
625211.0,inf
23918.0,0.2
27281.0,0.5
684704.0,0.3
556788.0,0.3
644486.0,0.1
545719.0,0.2
28567.0,0.9
24124.0,1.4
765967.0,0.8
19048.0,0.9
5836.0,0.8
766879.0,0.6
27864.0,1.1
21282.0,0.6
8483.0,0.2
545548.0,1.0
28049.0,0.3
13024.0,0.3
29083.0,0.7
676103.0,0.2
23724.0,0.2
556880.0,0.3
3054.0,1.0
673658.0,0.3
5078.0,0.3
753671.0,0.2
5012.0,0.3
23199.0,0.5
5104.0,0.3
571390.0,0.2
642648.0,0.8
556553.0,0.2
557244.0,0.3
556319.0,0.2
755894.0,0.3
697085.0,0.2
10948.0,0.2
4609.0,0.7
642650.0,0.6
545974.0,0.1
634812.0,0.2
571627.0,0.2
556994.0,0.3
555147.0,0.3
7087.0,0.1
7648.0,inf
555891.0,inf
559091.0,inf
22968.0,0.4
557134.0,0.3
4051.0,0.2
7572.0,0.2
557118.0,0.2
669367.0,inf
555235.0,inf
7029.0,inf
697111.0,0.2
7645.0,0.1
554015.0,0.2
30057.0,1.5
556662.0,0.2
972808.0,1.1
571642.0,0.3
562490.0,inf
1020019.0,0.4
556985.0,0.3
554573.0,inf
556242.0,0.9
555251.0,0.4
675926.0,0.3
553988.0,1.1
554089.0,0.3
554151.0,0.3
7744.0,0.4
5132.0,0.1
4340.0,0.2
5767.0,0.2
1001080.0,1.1
4006.0,0.2
675623.0,0.3
4104.0,0.2
8644.0,0.2
4406.0,0.2
5884.0,0.2
2940.0,0.2
23794.0,0.3
555586.0,1.0
1020026.0,0.3
37722.0,0.1
559598.0,1.1
568428.0,0.7
571414.0,0.2
15316.0,0.2
38725.0,0.1
23758.0,0.1
568439.0,0.2
11725.0,0.2
29515.0,1.1
985782.0,0.6
20066.0,0.3
556034.0,0.4
644223.0,0.8
1746.0,0.3
14568.0,0.3
674459.0,0.2
555585.0,0.2
675798.0,0.2
34081.0,0.1
5259.0,0.2
2910.0,0.2
16577.0,0.8
8511.0,0.3
3941.0,0.9
10464.0,0.3
556472.0,inf
3700.0,1.1
3521.0,0.2
504747.0,0.8
765049.0,inf
694957.0,0.4
762829.0,0.6
554868.0,inf
643378.0,0.1
764420.0,0.1
567394.0,inf
772058.0,0.5
568730.0,0.3
10950.0,0.1
769702.0,1.0
675124.0,0.1
9372.0,0.1
767226.0,0.4
18991.0,0.9
25479.0,1.2
753387.0,0.1
541032.0,1.3
18898.0,1.0
763089.0,1.1
566061.0,0.8
569978.0,inf
6278.0,0.1
18718.0,inf
762406.0,0.8
18922.0,1.0
705676.0,0.6
676368.0,0.7
780798.0,0.7
13361.0,0.1
780544.0,0.9
765793.0,0.7
771873.0,inf
780537.0,0.1
761384.0,1.2
767108.0,0.8
778584.0,0.8
782720.0,0.7
762820.0,0.6
763696.0,0.1
777322.0,0.5
765258.0,0.3
541234.0,0.3
557964.0,0.2
770617.0,1.2
35482.0,0.9
773299.0,1.2
771763.0,1.2
8710.0,0.3
28879.0,0.8
767274.0,0.6
625950.0,0.1
765791.0,1.2
33816.0,0.2
764201.0,0.9
625941.0,0.2
36915.0,0.1
772243.0,1.2
625993.0,0.2
763559.0,0.8
626012.0,0.1
18893.0,inf
27563.0,0.1
567515.0,0.6
770063.0,inf
541385.0,0.2
762810.0,0.3
776282.0,1.1
768011.0,1.1
776732.0,0.4
8387.0,0.8
755210.0,0.6
3006.0,0.6
19188.0,0.9
559068.0,0.5
767222.0,0.1
767228.0,0.1
778241.0,0.2
643561.0,0.7
569675.0,0.8
7941.0,0.3
553991.0,1.7
771380.0,0.1
767254.0,0.1
568252.0,0.7
37995.0,0.6
23066.0,1.0
973225.0,1.0
639397.0,1.1
767263.0,0.1
585209.0,0.8
849525.0,0.1
561443.0,0.1
985582.0,0.2
616019.0,inf
639410.0,1.2
19143.0,0.2
985591.0,0.2
985592.0,0.1
559263.0,0.7
764195.0,0.9
8609.0,1.0
756593.0,0.4
766801.0,1.2
27126.0,0.1
755053.0,0.2
566999.0,1.1
780876.0,0.1
566762.0,0.8
655105.0,0.8
541368.0,0.2
766941.0,1.3
556321.0,0.8
18723.0,0.9
764425.0,1.0
19388.0,0.2
25142.0,0.4
561708.0,0.7
559702.0,1.5
25110.0,0.9
559243.0,1.4
782005.0,0.3
554623.0,1.5
608014.0,0.6
773224.0,0.3
776754.0,0.3
762289.0,0.3
22750.0,1.0
566900.0,0.8
769630.0,0.3
565574.0,0.9
542076.0,0.7
554959.0,0.6
556275.0,0.6
557359.0,0.6
42264.0,0.2
554206.0,1.0
775983.0,0.5
19386.0,0.9
18909.0,0.1
19365.0,0.9
755082.0,0.2
30241.0,0.1
9783.0,0.2
642999.0,1.0
23664.0,0.9
642991.0,1.0
642729.0,0.9
560874.0,0.7
23771.0,0.9
23837.0,1.0
21099.0,0.9
542201.0,0.5
753711.0,0.2
1019535.0,0.2
1019779.0,0.2
3857.0,0.8
4632.0,1.2
3487.0,1.2
7385.0,0.9
675426.0,0.3
1019509.0,0.3
12626.0,0.3
19213.0,0.1
779435.0,0.1
675464.0,0.1
778848.0,0.1
11170.0,0.8
774128.0,1.0
25518.0,inf
755315.0,0.2
761710.0,0.8
29824.0,inf
616900.0,0.1
28746.0,1.2
853187.0,0.8
625563.0,inf
4798.0,0.9
675578.0,0.1
752734.0,1.5
1001017.0,0.1
552.0,0.1
10333.0,0.1
4697.0,0.7
5402.0,0.2
849535.0,0.6
775209.0,0.8
773282.0,1.0
979041.0,1.0
16031.0,0.1
34501.0,inf
758784.0,0.6
1001034.0,0.1
771115.0,0.8
23270.0,0.2
764303.0,2.0
15661.0,0.1
568400.0,inf
756795.0,0.4
22854.0,1.1
770597.0,0.7
571638.0,0.2
758192.0,0.1
762850.0,0.9
15109.0,0.1
776672.0,0.9
757905.0,0.4
541823.0,1.3
753983.0,0.1
973586.0,1.0
33300.0,0.1
625414.0,0.5
23508.0,inf
674514.0,0.1
556848.0,0.1
774130.0,0.5
570779.0,1.2
30282.0,1.1
510565.0,1.0
773367.0,0.7
28111.0,0.2
753532.0,0.6
675857.0,0.2
8395.0,0.7
754444.0,1.0
571103.0,0.1
753123.0,0.2
630773.0,0.1
505131.0,0.6
1347.0,0.2
382.0,0.2
775196.0,1.1
569813.0,0.1
23169.0,1.1
770397.0,inf
770797.0,1.1
764901.0,0.6
7295.0,1.6
540569.0,1.5
554867.0,1.2
28571.0,inf
763509.0,0.9
763688.0,1.0
763541.0,1.8
772099.0,0.4
615420.0,0.7
14620.0,0.1
570959.0,0.1
13336.0,0.2
4284.0,0.1
37693.0,inf
22605.0,0.6
761324.0,0.3
850358.0,0.1
771613.0,0.7
22356.0,0.1
35493.0,0.1
758251.0,inf
1001021.0,0.2
543011.0,0.1
761269.0,0.1
8388.0,0.3
656887.0,1.1
779991.0,0.6
763883.0,0.9
25885.0,0.2
28164.0,0.8
35630.0,0.2
5966.0,0.1
775228.0,inf
676338.0,0.2
778022.0,0.2
40793.0,0.2
4338.0,0.8
772329.0,1.1
761872.0,0.6
755449.0,1.0
761024.0,0.2
754781.0,0.2
676348.0,0.1
35432.0,inf
674352.0,0.1
1001015.0,0.2
19148.0,0.7
6987.0,0.9
541771.0,0.3
7534.0,0.8
13852.0,0.1
768005.0,0.5
763778.0,0.4
634977.0,0.1
769934.0,0.8
29582.0,0.2
774332.0,0.9
761327.0,0.1
778712.0,0.9
769784.0,1.0
10334.0,0.1
35236.0,0.1
37405.0,inf
761314.0,0.2
674159.0,0.7
10953.0,0.2
780543.0,0.7
541772.0,0.6
1001012.0,0.2
765036.0,1.3
766975.0,0.8
612405.0,0.1
769631.0,0.7
753846.0,0.2
569939.0,1.2
27517.0,0.6
16267.0,0.1
6942.0,0.2
3041.0,0.1
4324.0,0.1
755634.0,0.2
560842.0,0.2
7831.0,0.2
754381.0,0.2
8269.0,0.2
755239.0,0.2
767452.0,0.2
715438.0,inf
7191.0,0.1
754454.0,0.7
690544.0,0.2
765809.0,1.0
753171.0,inf
781699.0,1.0
28222.0,0.1
756245.0,0.5
1023132.0,0.2
35785.0,0.1
769922.0,0.1
769557.0,0.8
675892.0,0.5
761675.0,1.1
771219.0,1.2
776619.0,0.8
1346.0,1.4
674328.0,0.1
781740.0,0.7
565880.0,0.2
762869.0,0.6
15339.0,0.3
570803.0,0.8
765828.0,0.8
771753.0,1.1
